quarter,quarter_end,calendar_year,calendar_quarter,fiscal_year,nominal_gdp_billions_saar,real_gdp_billions_chained_saar,annual_real_gdp_growth_rate,annual_inflation_rate,annual_tips_reference_inflation_rate,primary_deficit_billions,marketable_interest_excluding_tips_inflation_billions,bills_interest_cost_billions,notes_interest_cost_billions,bonds_interest_cost_billions,tips_real_interest_cost_billions,frns_interest_cost_billions,other_public_debt_interest_billions,tips_inflation_compensation_billions,tips_deflation_floor_cost_billions,modeled_debt_interest_cost_billions,modeled_total_deficit_billions,other_financing_adjustment_billions,treasury_debt_management_adjustment_billions,beginning_debt_held_by_public_billions,debt_held_by_public_billions,debt_held_by_public_gdp_ratio,primary_deficit_gdp_ratio_annualized,modeled_interest_gdp_ratio_annualized,modeled_total_deficit_gdp_ratio_annualized,marketable_debt_billions,other_public_debt_billions,bills_outstanding_billions,notes_outstanding_billions,bonds_outstanding_billions,nominal_fixed_rate_debt_outstanding_billions,tips_outstanding_billions,frns_outstanding_billions,bill_share_of_marketable_debt,weighted_average_remaining_maturity_quarters,principal_maturing_next_four_quarters_billions,principal_maturing_next_eight_quarters_billions,share_marketable_debt_maturing_next_four_quarters,share_marketable_debt_maturing_next_eight_quarters,principal_maturing_billions,principal_refinanced_billions,treasury_buyback_operation_count,treasury_buyback_cash_limit_billions,treasury_buyback_face_value_limit_billions,treasury_buyback_cash_spent_billions,treasury_buyback_face_value_retired_billions,treasury_buyback_premium_or_discount_billions,treasury_buyback_unfilled_cash_limit_billions,treasury_buyback_unfilled_face_value_limit_billions,treasury_buyback_weighted_price_per_dollar_face,treasury_buyback_notes_retired_billions,treasury_buyback_bonds_retired_billions,treasury_buyback_financing_issuance_billions,treasury_buyback_financing_instrument,frn_principal_reset_billions,principal_repriced_or_reset_billions,net_new_borrowing_requirement_billions,genuinely_new_borrowing_billions,debt_repayment_billions,gross_treasury_issuance_billions,new_borrowing_bill_share,new_borrowing_note_share,new_borrowing_bond_share,new_borrowing_tips_share,new_borrowing_frn_share,average_effective_marketable_rate_excluding_tips_inflation,average_effective_debt_cost_rate_including_tips_inflation,average_new_issuance_stated_rate,share_marketable_debt_repriced_since_scenario_start,cumulative_modeled_interest_billions,debt_identity_residual_billions,scenario
2033Q3,2033-09-30,2033,3,2033,40068.93751717752,26165.27113091945,0.017756007302464516,0.019698696995388953,0.022564267205522626,-350.6176687577206,689.1545164081617,159.06563406196986,411.7521555179506,65.94265541597665,35.01644703225808,17.377624380006544,5.6542680689403735,16.8551506512015,0.0,711.6639351283036,361.046266370583,-14.7595,0.0,37351.111575829185,37697.39834219977,0.9408135248417537,-0.035001444059494825,0.07104395366842098,0.036042509608926146,37114.63430520514,582.7640369946275,7894.183868845333,18989.82224629549,6325.357583818648,25315.17983011414,3053.1139259485853,852.1566802970768,0.21269733668743743,19.254109425792247,12117.395510089147,15957.533942224638,0.3264856501196819,0.4299526114416457,9064.214649326303,9064.214649326303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,844.4963858586585,9908.71103518496,329.4316157193815,329.4316157193815,0.0,9393.646265045683,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07665241542053962,0.0762134142844454,0.08292170388604576,0.7974183509773873,14937.333331383674,0.0,wage_tax_only_closure
2033Q4,2033-12-31,2033,4,2034,40442.305229569334,26280.714075950556,0.017765412373738743,0.019681678339410258,0.022563340221916306,-376.6113505519875,711.42734459541,160.46902259395347,429.8134852101965,67.27618822706441,36.33978565048493,17.528862913710874,5.687777001067564,17.07828013181475,0.0,734.1934017282923,357.5820511763048,-17.2085,0.0,37697.39834219977,38037.77189337608,0.9405441078953337,-0.03724924664053311,0.07261637511122762,0.03536712847069451,37455.007856381446,582.7640369946275,7963.8252416282,19157.34777041634,6381.242840848049,25538.59061126439,3092.9177175687055,859.6742859201468,0.21262377709717536,19.229268938475755,12137.416113660629,15802.220555477094,0.3240532256781439,0.42189873824268254,8831.242628348093,8831.242628348093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,852.1566802970768,9683.39930864517,323.29527104449,323.29527104449,0.0,9154.537899392582,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07692659984922978,0.07790388026925571,0.08269390503125866,0.802145586690956,15671.526733111967,7.275957614183426e-12,wage_tax_only_closure
2034Q1,2034-03-31,2034,1,2034,40816.72980870861,26395.211542316374,0.01754105922100746,0.019664438509282567,0.022572136924965847,-382.2153504347529,720.5228014055739,161.82492890988505,435.5047321414555,68.58516065983557,36.928778004450095,17.679201689947796,5.687777001067564,17.307620571684268,0.0,743.5181989783258,361.3028485435729,-17.2085,0.0,38037.77189337608,38381.86624191965,0.9403464320096153,-0.03745673425833384,0.072864063580095,0.035407329321761175,37799.10220492502,582.7640369946275,8034.21871280289,19326.68250179784,6437.73163583569,25764.414137633532,3133.196275874051,867.2730786145441,0.21255051692090388,19.31843370282527,12157.713609733795,15611.680937578543,0.32164027451820565,0.4130172418630733,9039.396270163785,9039.396270163783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,859.6742859201468,9899.07055608393,326.7867279718885,326.7867279718885,0.0,9366.182998135671,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07729099672514013,0.07818735556461998,0.08264233165624145,0.8087586848718963,16415.04493209029,0.0,wage_tax_only_closure
2034Q2,2034-06-30,2034,2,2034,41196.0201454162,26511.221774546648,0.017696739357757174,0.019646981729401825,0.022559374014152977,-387.89217594479163,730.5913096692053,163.2151531505905,441.3249911941723,69.90855190440853,38.311478923719314,17.831134496315023,5.687777001067564,17.523183611473815,0.0,753.8022702817467,365.91009433695507,-17.2085,0.0,38381.86624191965,38730.567836256596,0.9401531434236389,-0.037663072750774115,0.0731917566426009,0.035528683891826784,38147.80379926197,582.7640369946275,8105.558200957039,19498.292920518317,6494.97958303327,25993.272503551587,3173.9991033643373,874.9739913890047,0.21247771545668517,19.365254153609282,12134.862980233605,15361.739163560993,0.31810122134654506,0.40269000135358224,9093.345694864243,9093.345694864243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,867.2730786145441,9960.618773478787,331.1784107254812,331.1784107254812,0.0,9424.524105589724,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07757393951590369,0.07855816760243554,0.08277743008528561,0.8138203502415743,17168.84720237204,-7.275957614183426e-12,wage_tax_only_closure
2034Q3,2034-09-30,2034,3,2034,41579.86765924117,26628.177485442204,0.01776333439337474,0.01968155262857385,0.022566712808094413,-393.63720856903825,740.0332021481929,164.62388706143747,447.25116648144177,71.25001442711581,38.92085635021873,17.98727782797946,5.687777001067564,17.75711032014355,0.0,763.478089469404,369.8408809003658,-17.2085,0.0,38730.567836256596,39083.20021715696,0.9399548968615026,-0.03786805785867401,0.07344689942029868,0.03557884156162466,38500.43618016234,582.7640369946275,8177.694033562619,19671.818982430137,6552.866574416421,26224.685556846558,3215.2957222709592,882.7608674822045,0.21240523082115734,19.494930153083967,12020.611050510393,15014.224810894395,0.31222012639701235,0.3899754470478076,9259.26750738654,9259.26750738654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,874.9739913890047,10134.241498775544,334.8752705802222,334.8752705802222,0.0,9594.142777966761,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0779525337324253,0.07885018290433575,0.0826803459908108,0.8205019327347027,17932.325291841444,0.0,wage_tax_only_closure
2034Q4,2034-12-31,2034,4,2035,41967.153813296354,26745.511387803872,0.0177423648279893,0.01968916041410429,0.02257322550837304,-438.13045720412026,750.5220013198867,166.06852158657287,453.31258386419455,72.60674078765844,40.39121235253282,18.142942728928013,5.709630652454863,17.99329465938001,0.0,774.2249266317216,336.0944694276013,-17.416,0.0,39083.20021715696,39401.87868658456,0.9388742172479888,-0.04175936821003176,0.07379341759282478,0.03203404938279301,38819.11464958994,582.7640369946275,8242.46494183685,19827.62838024679,6604.843419677916,26432.471799924708,3254.4251887384858,889.7527190898955,0.21233005997791138,19.39656276099733,11912.127487276317,14862.405452995197,0.3068624206091251,0.38286307112241663,9064.39108586913,9064.39108586913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,882.7608674822045,9947.151953351335,300.6851747682213,300.6851747682213,0.0,9365.076260637352,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07821358325227272,0.07923864190546484,0.08252345634175488,0.8254020480281327,18706.550218473167,-7.275957614183426e-12,wage_tax_only_closure
2035Q1,2035-03-31,2035,1,2035,42358.31906225067,26863.318029498183,0.017735654711652504,0.019722056747187633,0.02256874260208286,-443.9850141200179,759.2712760652497,167.34264448164265,458.8431333810716,73.82520798270103,40.975871842537195,18.284418377297357,5.709630652454863,18.208682463401693,0.0,783.1895891811063,339.20457506108835,-17.416,0.0,39401.87868658456,39723.66726164565,0.9378008415127832,-0.04192659425106348,0.07395851455107219,0.03203192030000871,39140.903224651025,582.7640369946275,8307.85940430911,19984.937766355877,6657.320649771533,26642.25841612741,3293.973522458023,896.8118817564886,0.21225517859477508,19.413122938636832,11768.452224575916,14643.94351385521,0.3006688976243175,0.37413402112377475,9268.8240324208,9268.8240324208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,889.7527190898955,10158.576751510696,303.57989259768664,303.57989259768664,0.0,9572.403925018487,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07855832716667416,0.07950784229461266,0.08246371508752638,0.832112373250231,19489.739807654274,0.0,wage_tax_only_closure
2035Q2,2035-06-30,2035,2,2035,42752.9723378467,26981.50286265861,0.017714424126451522,0.01972826196496369,0.022573755489187608,-449.8917762114844,768.9448215171731,168.64954590747496,464.38877916853005,75.0556678353211,42.42358646545558,18.427242140391453,5.709630652454863,18.434017048969196,0.0,793.0884692185971,343.1966930071127,-17.416,0.0,39723.66726164565,40049.44795465277,0.9367640602428792,-0.042092210352656256,0.07420194909035809,0.03210973873770182,39466.68391765814,582.7640369946275,8374.06527352837,20144.199028700794,6710.449011122322,26854.648039823114,3334.0119706290825,903.9586336775733,0.21218061519938478,19.358263626359356,11609.863131219208,14498.563550402192,0.29416870075635454,0.3673620915466693,9272.009524567658,9272.009524567658,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,896.8118817564886,10168.821406324147,307.3466759581435,307.3466759581435,0.0,9579.356200525803,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07881692615624088,0.0798605490268364,0.08258189190951362,0.8369047671433444,20282.82827687287,7.275957614183426e-12,wage_tax_only_closure
2035Q3,2035-09-30,2035,3,2035,43151.28712883536,27100.16043515168,0.017707331988727093,0.01973390522034224,0.022567910616891007,-455.853340078727,777.8978113874936,169.97258988944208,470.024176106967,76.30166072990049,43.02755453227819,18.571830128905745,5.709630652454863,18.65329280027554,0.0,802.2607348402239,346.4073947614969,-17.416,0.0,40049.44795465277,40378.43934941426,0.9357412498231558,-0.04225629133311373,0.07436725884397753,0.0321109675108638,39795.67531241963,582.7640369946275,8440.915528954576,20305.01039169338,6764.094474410688,27069.10486610407,3374.479971942083,911.1749454189087,0.21210635232819616,19.316670294790487,11444.59421241852,14355.960567454991,0.28758386740699016,0.3607417251938105,9341.789425747877,9341.789425747877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,903.9586336775733,10245.74805942545,310.3381019612214,310.3381019612214,0.0,9652.127527709097,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07908541117084286,0.0801270205520544,0.08242213032079056,0.8418624217799922,21085.089011713095,-1.4551915228366852e-11,wage_tax_only_closure
2035Q4,2035-12-31,2035,4,2036,43553.56087408408,27219.290746977385,0.01769999094559438,0.019764486694536787,0.022571471840996393,-409.1019074791117,787.058584060556,171.3083806601331,475.1698543977804,77.55991507132912,44.30262261504614,18.717811316267934,5.7387688543045945,18.882659596862695,0.0,811.6800125117232,402.5781050326116,-16.55475,0.0,40378.43934941426,40764.46270444688,0.9359616501231518,-0.03757230401085684,0.0745454558683124,0.036973151857455575,40181.69866745225,582.7640369946275,8520.001690505896,20495.255789438474,6827.558910695488,27322.81470013396,3419.1701853116733,919.7120915007202,0.2120368718360635,19.121637923987574,11479.560777230734,14256.401470241413,0.2856912763254915,0.3547983769483917,9155.763965539392,9155.76396553939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,911.1749454189087,10066.938910958299,367.14069543574885,367.14069543574885,0.0,9522.904660975139,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07928868999614484,0.0804072693833322,0.08202506520736615,0.845626652542791,21896.769024224817,1.4551915228366852e-11,wage_tax_only_closure
2036Q1,2036-03-31,2036,1,2036,43959.12371141258,27338.799250269203,0.017678326506116004,0.019743412449576114,0.022574269177581208,-415.17195260827395,796.7433248953773,172.8921343045909,479.7211136436313,79.04879074657052,46.19039984116013,18.89088635942479,5.7387688543045945,19.135085154629284,0.0,821.6171789043112,406.4452262960373,-16.55475,0.0,40764.46270444688,41154.35318074291,0.9361959408225987,-0.03777800079308567,0.0747619251282759,0.03698392433519022,40571.589143748286,582.7640369946275,8599.866497443278,20687.374254459402,6891.648188160119,27579.02244261952,3464.3669133524268,928.3332903330547,0.21196770151085984,19.044668683730077,11483.341749265383,14140.693262761306,0.2830389933354351,0.3485368347949037,9339.506027139747,9339.506027139747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,919.7120915007202,10259.218118640467,370.7553911414079,370.7553911414079,0.0,9710.261418281156,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07959361269540667,0.0806209256195773,0.08196779510860286,0.8514872395500526,22718.38620312913,-7.275957614183426e-12,wage_tax_only_closure
2036Q2,2036-06-30,2036,2,2036,44368.391695384074,27458.59139716061,0.017642589134278408,0.019772661061247865,0.022576315037704076,-421.2974525406455,807.5817471957789,174.49129123312414,484.3122038375018,80.85643361463245,48.85385272708007,19.067965783440947,5.7387688543045945,19.389767149339615,0.0,832.7102831994231,411.4128306587776,-16.55475,0.0,41154.35318074291,41549.211261401695,0.9364597109280461,-0.03798176462497069,0.07507238837201802,0.03709062374704734,40966.447224407064,582.7640369946275,8680.74651992176,20881.934867140873,6956.552147748143,27838.48701488902,3510.1496105455194,937.0640790507613,0.2118989345688227,18.8584263681959,11576.621433552225,14137.290613099012,0.2825878790547179,0.3450943777393582,9339.850777069214,9339.850777069216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,928.3332903330547,10268.184067402271,375.46831350943796,375.46831350943796,0.0,9715.319090578654,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07980399317798015,0.08093532944544664,0.08200326309884355,0.8553732202415365,23551.09648632855,7.275957614183426e-12,wage_tax_only_closure
2036Q3,2036-09-30,2036,3,2036,44780.96019760952,27578.572639785074,0.01759302613883751,0.01977588746711989,0.022577621701592054,-427.47235121695314,817.6024347141984,176.13234688921253,488.9554273066183,82.3795672862644,50.89013970859822,19.244953523505007,5.7387688543045945,19.64713662045372,0.0,842.9883401889566,415.51598897200347,-16.55475,0.0,41549.211261401695,41948.172500373694,0.9367412470671621,-0.038183401993222316,0.07529881775370745,0.03711541576048513,41365.40846337907,582.7640369946275,8762.454967800752,21078.48829521167,7022.120895587564,28100.609190799234,3556.460010636596,945.8842941424795,0.2118304954140168,18.666733889303238,11680.289145949197,14076.058744118809,0.2823685194911056,0.3402857427741923,9416.42932439884,9416.429324398838,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,937.0640790507613,10353.493403449598,379.31410235154976,379.31410235154976,0.0,9795.743426750387,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.08001086768581299,0.08115565274011102,0.0819820377381712,0.8592452035220853,24394.08482651751,0.0,wage_tax_only_closure
