quarter,quarter_end,calendar_year,calendar_quarter,fiscal_year,nominal_gdp_billions_saar,real_gdp_billions_chained_saar,annual_real_gdp_growth_rate,annual_inflation_rate,annual_tips_reference_inflation_rate,primary_deficit_billions,marketable_interest_excluding_tips_inflation_billions,bills_interest_cost_billions,notes_interest_cost_billions,bonds_interest_cost_billions,tips_real_interest_cost_billions,frns_interest_cost_billions,other_public_debt_interest_billions,tips_inflation_compensation_billions,tips_deflation_floor_cost_billions,modeled_debt_interest_cost_billions,modeled_total_deficit_billions,other_financing_adjustment_billions,beginning_debt_held_by_public_billions,debt_held_by_public_billions,debt_held_by_public_gdp_ratio,primary_deficit_gdp_ratio_annualized,modeled_interest_gdp_ratio_annualized,modeled_total_deficit_gdp_ratio_annualized,marketable_debt_billions,other_public_debt_billions,bills_outstanding_billions,notes_outstanding_billions,bonds_outstanding_billions,nominal_fixed_rate_debt_outstanding_billions,tips_outstanding_billions,frns_outstanding_billions,principal_maturing_billions,principal_refinanced_billions,frn_principal_reset_billions,principal_repriced_or_reset_billions,net_new_borrowing_requirement_billions,genuinely_new_borrowing_billions,debt_repayment_billions,gross_treasury_issuance_billions,average_effective_marketable_rate_excluding_tips_inflation,average_effective_debt_cost_rate_including_tips_inflation,average_new_issuance_stated_rate,share_marketable_debt_repriced_since_scenario_start,cumulative_modeled_interest_billions,debt_identity_residual_billions,mechanism
2046Q3,2046-09-30,2046,3,2046,86158.6197470358,34542.348913336136,0.016028176972572528,0.16413226327523178,0.1678623467551632,341.5111875,2352.781190275627,919.2088324771885,1007.2358624083361,278.2223905068583,48.31292878196501,99.80117610127914,6.044719973726774,426.1467180475462,0.0,2784.9726282969,3126.4838157968998,0.0,103309.42118026792,106435.90499606483,1.2353483065137734,0.015854998072285128,0.12929513664325915,0.14515013471554428,105853.1409590702,582.7640369946275,21887.094424349078,52650.411937651996,17563.78211189484,70214.19404954684,11389.197391769396,2362.6550934048664,22964.59644343586,22964.596443435858,2299.8639820946387,25264.460425530495,2700.3370977493537,2700.3370977493537,0.0,25664.93354118521,0.09481110632639336,0.10783034486031287,0.17148398965173425,0.4289349632976967,15202.914096935898,0.0,inflationary_closure_or_best_bound
2046Q4,2046-12-31,2046,4,2047,89851.58704522504,34679.937388593244,0.01602817697257164,0.1641322632752309,0.1678623467551632,357.7490725,2510.957268779012,944.3051618978755,1108.306353940971,304.73250441683945,51.08729095398797,102.5259575693378,6.052004524189207,450.5117668336161,0.0,2967.521040136817,3325.2701126368174,0.0,106435.90499606483,109761.17510870165,1.2215830428621757,0.01592622164013348,0.13210767389754277,0.14803389553767626,109178.41107170701,582.7640369946275,22506.3491291084,54140.05760133752,18060.71672072344,72200.77432206096,12041.785587381515,2429.502033156123,24303.193935185678,24303.193935185678,2362.6550934048664,26665.849028590543,2874.7583458032013,2874.7583458032013,0.0,27177.95228098888,0.09896721886925196,0.11152330748713164,0.17188241773764326,0.46292835519892583,18170.435137072716,0.0,inflationary_closure_or_best_bound
2047Q1,2047-03-31,2047,1,2047,93693.78697077524,34816.54327558161,0.01584952735551126,0.16388689680654944,0.1678623467551632,357.7490725,2703.3267088845273,971.0225234122128,1240.3064848990607,332.54380323558814,54.027158131723645,105.42673920594169,6.052004524189207,476.3255841648039,0.0,3185.7042975735203,3543.45337007352,0.0,109761.17510870165,113304.62847877516,1.2093078115640357,0.01527311827460185,0.13600493268853348,0.15127805096313532,112721.86444178053,582.7640369946275,23167.04233634608,55729.38548794699,18590.9045706841,74320.29005863109,12733.709894996782,2500.8221518065698,25114.20052110282,25114.200521102815,2429.502033156123,27543.70255425894,3067.1277859087168,3067.1277859087168,0.0,28181.328307011532,0.10304203237037589,0.1160958524512358,0.17119014610077307,0.49748946288833934,21356.139434646237,0.0,inflationary_closure_or_best_bound
2047Q2,2047-06-30,2047,2,2047,97700.28561105451,34953.68725951492,0.01584952735551126,0.16388689680654944,0.16694036171253201,357.7490725,2905.940040259597,999.5277235054391,1378.8969305376609,361.7437853658882,57.24996917432447,108.5216316762845,6.052004524189207,501.0819961970818,0.0,3413.074040980868,3770.8231134808684,0.0,113304.62847877516,117075.45159225602,1.1983122757525415,0.014646797407499973,0.13973650208427593,0.15438329949177593,116492.6875552614,582.7640369946275,23871.38069340449,57423.70378911716,19156.116434651824,76579.82022376898,13464.63298687258,2576.8536512153346,25724.66921058075,25724.66921058075,2500.8221518065698,28225.491362387318,3269.7411172837865,3269.7411172837865,0.0,28994.410327864534,0.1070107831818402,0.12049195471728584,0.17182860118947238,0.5303126475157965,24769.213475627104,-1.4551915228366852e-11,inflationary_closure_or_best_bound
2047Q3,2047-09-30,2047,3,2047,101878.10864619004,35091.37145998209,0.01584952735551126,0.16388689680654944,0.16694036171253201,357.7490725,3118.785835520247,1029.91596661335,1523.991223569487,392.5097468079011,60.54792692668429,111.82097160282548,6.052004524189207,529.844423248099,0.0,3654.682263292535,4012.431335792535,0.0,117075.45159225602,121087.88292804857,1.1885564478682233,0.014046160740671694,0.14349234833107435,0.15753850907174605,120505.11889105393,582.7640369946275,24621.568386041254,59228.314775029554,19758.121110148582,78986.43588517813,14239.280152314679,2657.834467519854,26487.719986918957,26487.719986918957,2576.8536512153346,29064.57363813429,3482.586912544436,3482.586912544436,0.0,29970.306899463394,0.11085507929444112,0.12486587798169209,0.17175143180335437,0.5623813949912252,28423.89573891964,1.4551915228366852e-11,inflationary_closure_or_best_bound
2047Q4,2047-12-31,2047,4,2048,106234.58218581225,35229.59800492117,0.01584952735551126,0.16388689680654944,0.16694036171253201,372.65234999999996,3342.0758836272776,1062.28235096819,1675.0274236754035,425.3873298688872,64.04369503760084,115.33508407719532,6.05491834437418,560.3274286886938,0.0,3908.4582306603456,4281.1105806603455,0.0,121087.88292804857,125368.99350870891,1.1801147133936964,0.014031301006981063,0.1471633116163307,0.16119461262331175,124786.22947171428,582.7640369946275,25423.066179972833,61156.354568683986,20401.30070917831,81557.6552778623,15061.153937658813,2744.3540762203374,27258.780531766308,27258.780531766308,2657.834467519854,29916.61499928616,3720.7831519716515,3720.7831519716515,0.0,30979.563683737957,0.1145441182009375,0.12911145644466454,0.1717455586221757,0.5933409974265895,32332.353969579985,0.0,inflationary_closure_or_best_bound
2048Q1,2048-03-31,2048,1,2048,110802.57615400574,35366.86293546704,0.015676506274730606,0.165146051503549,0.166940361712534,372.65234999999996,3575.947354667467,1096.8624779318382,1831.5545729826988,460.6875943274245,67.75316040109747,119.08954902440772,6.05491834437418,592.6688406085764,0.0,4174.671113620418,4547.323463620418,0.0,125368.99350870891,129916.31697232932,1.1725026753146712,0.013452840644500766,0.15070664450321067,0.16415948514771145,129333.5529353347,582.7640369946275,26274.94247231352,63205.5821565067,21084.907646438813,84290.48980294552,15931.80874687489,2836.311913200768,28242.744819399082,28242.744819399082,2744.3540762203374,30987.09889561942,3954.654623011841,3954.654623011841,0.0,32197.399442410922,0.11808382540263654,0.1331962871132221,0.17104593710607152,0.6243321326191305,36507.0250832004,0.0,inflationary_closure_or_best_bound
2048Q2,2048-06-30,2048,2,2048,115566.98986108384,35504.66269076893,0.015676506274730606,0.165146051503549,0.16760112876732935,372.65234999999996,3820.778530242459,1133.6161540735566,1995.0452067499366,497.23278905380033,71.8043778383642,123.08000252680056,6.05491834437418,629.2733790948291,0.0,4456.106827681662,4828.759177681663,0.0,129916.31697232932,134745.07615001098,1.1659477876163424,0.012898228134104489,0.15423459010356094,0.16713281823766543,134162.31211301635,582.7640369946275,27179.558104490512,65381.6766510949,21810.836431252526,87192.51308234743,16856.278101006486,2933.9628251719305,29117.95272504116,29117.952725041156,2836.311913200768,31954.264638241923,4199.485798586834,4199.485798586834,0.0,33317.43852362799,0.12149918369074632,0.13719929664049085,0.1712902486209287,0.6540687313051194,40963.13191088206,0.0,inflationary_closure_or_best_bound
2048Q3,2048-09-30,2048,3,2048,120536.26918374692,35642.99935466223,0.015676506274730606,0.16514605150354789,0.16760112876732935,372.65234999999996,4078.039985717533,1172.6452364376332,2166.167618164194,535.9266326177923,75.98299499802953,127.31750349988351,6.05491834437418,665.7879998504991,0.0,4749.882903912407,5122.535253912407,0.0,134745.07615001098,139867.6114039234,1.160377804548667,0.012366480314134306,0.15762501813198246,0.16999149844611677,139284.84736692876,582.7640369946275,28139.590696109935,67691.07918951967,22581.235778584934,90272.3149681046,17835.345848486555,3037.595854227671,30009.909865154175,30009.909865154175,2933.9628251719305,32943.872690326105,4456.747254061907,4456.747254061907,0.0,34466.657119216085,0.12477869264190009,0.1410035316948988,0.17161431201565022,0.682296342694854,45713.01481479447,0.0,inflationary_closure_or_best_bound
2048Q4,2048-12-31,2048,4,2049,125719.22316399458,35781.87501910156,0.015676506274729718,0.16514605150354988,0.16760112876732935,392.23500750000005,4348.00059622972,1214.0652492671059,2344.5184067936016,577.1934451166953,80.40890030563676,131.8145947466803,6.05491834437418,704.4591438246819,0.0,5058.514658398776,5450.749665898777,0.0,139867.6114039234,145318.36106982216,1.1558961104958583,0.012479714641200054,0.1609464179332445,0.17342613257444456,144735.59703282753,582.7640369946275,29161.99410620518,70150.51759940243,23401.68596613445,93552.20356553688,18873.437709665082,3147.96165142041,30779.45430639484,30779.45430639484,3037.595854227671,33817.050160622515,4746.290522074095,4746.290522074095,0.0,35525.74482846894,0.12769113428966525,0.14466579096114832,0.17155835782375534,0.7078306932362048,50771.529473193244,0.0,inflationary_closure_or_best_bound
2049Q1,2049-03-31,2049,1,2049,131077.30867081997,35919.71301209475,0.015497958573625237,0.16365503490404132,0.16760112876733047,392.23500750000005,4623.596776851614,1258.1762125122257,2523.0556002400094,620.6589328014386,85.10218099225857,136.60385030568028,6.05491834437418,745.4616177856411,0.0,5375.11331298163,5767.34832048163,0.0,145318.36106982216,151085.70939030382,1.1526458005766032,0.011969577693574302,0.164028796974475,0.1759983746680493,150502.9453533092,582.7640369946275,30243.76397808075,72752.76476258128,24269.776081545006,97022.54084412628,19971.904626867465,3264.7359042346798,32020.80334898027,32020.80334898027,3147.96165142041,35168.76500040068,5021.886702695989,5021.886702695989,0.0,37042.690051676254,0.1305039533435579,0.14795414078194868,0.17103071840441877,0.7334482754587,56146.642786174874,2.9103830456733704e-11,inflationary_closure_or_best_bound
2049Q2,2049-06-30,2049,2,2049,136663.75289301065,36058.08198096057,0.015497958573625237,0.16365503490404132,0.16695741959832033,392.23500750000005,4913.722397656177,1304.8485050601703,2710.5572328592234,666.4538657606778,90.19159714039266,141.67119683571204,6.05491834437418,785.9867911390295,0.0,5705.764107139581,6097.999114639581,0.0,151085.70939030382,157183.70850494338,1.1501492178983048,0.011480293763250226,0.16700153438948592,0.17848182815273617,156600.94446794875,582.7640369946275,31388.030113656794,75505.34956147359,25188.01770346258,100693.36726493617,21131.290622683107,3388.256466672691,33143.93571592628,33143.93571592628,3264.7359042346798,36408.67162016096,5312.012323500552,5312.012323500552,0.0,38455.94803942683,0.1331562321062232,0.15106032543156614,0.17103980678507105,0.757855117388438,61852.40689331446,-2.9103830456733704e-11,inflationary_closure_or_best_bound
2049Q3,2049-09-30,2049,3,2049,142488.28835589057,36196.983971110225,0.015497958573625237,0.16365503490404132,0.16695741959832033,392.23500750000005,5216.711674333448,1354.2171602804494,2905.715413785406,714.3088393778852,95.43896558731228,147.03129530239502,6.05491834437418,831.6139907260326,0.0,6054.380583403856,6446.615590903856,0.0,157183.70850494338,163630.32409584723,1.1483773577737881,0.01101101043533687,0.16996149376942285,0.18097250420475974,163047.5600588526,582.7640369946275,32597.563486511386,78414.93770042207,26158.634460808396,104573.57216123046,22357.601952963254,3518.8224581475074,34187.033987193376,34187.033987193376,3388.256466672691,37575.290453866066,5615.001600177823,5615.001600177823,0.0,39802.035587371196,0.13562053802363544,0.15407145284941404,0.17139371391701322,0.7802572903149776,67906.78747671831,0.0,inflationary_closure_or_best_bound
2049Q4,2049-12-31,2049,4,2050,148561.06237976556,36336.421035834224,0.015497958573625237,0.1636550349040402,0.16695741959832033,407.0113625000001,5531.973376830614,1406.4017301155252,3106.551592221368,765.3332400631033,100.9896886228242,152.6971258077923,6.057832164559153,879.8750116668032,0.0,6417.9062206619765,6824.917583161977,0.0,163630.32409584723,170455.24167900922,1.1473749510707976,0.010958762840819215,0.17280183967063806,0.18376060251145726,169872.4776420146,582.7640369946275,33878.19133050647,81495.5468583996,27186.302546040057,108681.84940443965,23655.373993623016,3657.0629134454502,35156.16882120029,35156.16882120029,3518.8224581475074,38674.9912793478,5945.042571495173,5945.042571495173,0.0,41101.21139269546,0.13770364995367057,0.15688794252837043,0.1712854281666059,0.7999157264323892,74324.69369738028,2.9103830456733704e-11,inflationary_closure_or_best_bound
2050Q1,2050-03-31,2050,1,2050,149877.52760637004,36473.8915487907,0.015219177974386433,0.020390207990024445,0.16695741959832033,407.0113625000001,5722.759070965921,1461.6536269689227,3306.259329042917,818.5881204304789,106.86435135678416,29.3936431668178,6.057832164559153,930.9483419738142,0.0,6659.765245104294,7066.776607604294,0.0,170455.24167900922,177522.01828661351,1.184447202470856,0.01086250538023157,0.17773886056074073,0.18860136594097232,176939.25424961888,582.7640369946275,35199.916520602506,84675.01757194987,28246.950103937175,112921.96767588705,25017.630332433117,3799.7397206962046,36646.992941441655,36646.99294144166,3657.0629134454502,40304.05585488711,6135.82826563048,6135.82826563048,0.0,42782.82120707214,0.10366276489227305,0.15628185274925255,0.032634327810778886,0.8194169762203785,80984.45894248458,0.0,inflationary_closure_or_best_bound
2050Q2,2050-06-30,2050,2,2050,151205.65861312646,36611.88214989548,0.015219177974386433,0.020390207990024445,0.02276633294218633,407.0113625000001,4586.118455982755,274.119349904192,3341.1540201241314,830.6499250593047,109.6547528900299,30.540408005095735,6.057832164559153,141.1901848650841,0.0,4733.366473012398,5140.377835512399,0.0,177522.01828661351,182662.3961221259,1.208039419936554,0.010767093407301004,0.12521664907060523,0.13598374247790623,182079.63208513128,582.7640369946275,36276.79676591339,87265.50251361767,29111.116430564914,116376.61894418258,25510.230224034494,3915.9861510008286,37884.424114085836,37884.42411408584,3799.7397206962046,41684.16383478205,4999.1876506473145,4999.1876506473145,0.0,42883.611764733156,0.1018336774657536,0.10665418337843063,0.03247531165009376,0.836717139125725,85717.82541549698,0.0,inflationary_closure_or_best_bound
2050Q3,2050-09-30,2050,3,2050,152545.55877566818,36750.394806782766,0.015219177974387321,0.020390207990024445,0.02276633294218633,407.0113625000001,4636.0871588930995,282.50555481455046,3369.5845923589354,840.7025754909275,111.81969754001742,31.474738688669156,6.057832164559153,143.97023512706087,0.0,4786.115226184719,5193.1265886847195,0.0,182662.3961221259,187855.52271081062,1.2314715958861109,0.01067251949559663,0.12549995593704902,0.13617247543264566,187272.758673816,582.7640369946275,37364.44082182877,89881.88029658081,29983.92041463981,119865.80071122063,26009.122634015224,4033.3945067513855,38982.391697971456,38982.391697971456,3915.9861510008286,42898.37784897228,5049.156353557659,5049.156353557659,0.0,44031.54805152911,0.10008945149485239,0.10480789320172455,0.032448428845158764,0.853173883958089,90503.9406416817,0.0,inflationary_closure_or_best_bound
2050Q4,2050-12-31,2050,4,2051,153897.33238568562,36889.43149453083,0.015219177974386433,0.020390207990024445,0.022766332942187217,427.29039000000006,4686.646755947455,290.9755828999916,3398.299338526956,850.9411120675603,114.01231410493097,32.41840834801426,6.063659804929099,146.78579801839507,0.0,4839.496213770779,5266.786603770779,0.0,187855.52271081062,193122.30931458142,1.2548775623387234,0.011105855660425818,0.12578505783693267,0.1368909134973585,192539.5452775868,582.7640369946275,38467.34555535614,92534.96834117765,30868.97066636725,123403.9390075449,26515.810501604054,4152.450213081683,39915.947214184984,39915.947214184984,4033.3945067513855,43949.34172093637,5120.000805752384,5120.000805752384,0.0,45035.948019937365,0.09841464537670154,0.10304719592877379,0.03249185661788558,0.8679451955523169,95343.43685545247,2.9103830456733704e-11,inflationary_closure_or_best_bound
2051Q1,2051-03-31,2051,1,2051,155211.59874107005,37027.85847642142,0.015094632227163673,0.01921496163380243,0.02276633294218544,427.29039000000006,4737.830096690128,299.564453512336,3427.4169798164066,861.2341297955794,116.23921497816042,33.37531858764402,6.063659804929099,149.64535556812515,0.0,4893.539112063182,5320.829502063182,0.0,193122.30931458142,198443.13881664458,1.278532921677426,0.011011815958749895,0.12611271713596023,0.13712453309471012,197860.37477964995,582.7640369946275,39581.27574589505,95214.57862953162,31762.86853947741,126977.44716900903,27028.955775836734,4272.696088909144,41467.30768860956,41467.30768860956,4152.450213081683,45619.75790169124,5171.184146495057,5171.184146495057,0.0,46638.491835104614,0.09681885676638012,0.10135626752664774,0.03235382011349213,0.8841423032554124,100236.97596751565,-2.9103830456733704e-11,inflationary_closure_or_best_bound
2051Q2,2051-06-30,2051,2,2051,156537.0887871197,37166.80490327331,0.015094632227163673,0.01921496163380243,0.022850408612718587,427.29039000000006,4789.82329011595,308.2391848711577,3456.825702731091,871.5561069724968,118.86050072659263,34.34179481460724,6.063659804929099,153.0999472853508,0.0,4948.9868972062295,5376.27728720623,0.0,198443.13881664458,203819.41610385082,1.30205191423377,0.010918572545605146,0.12646170784322,0.13738028038882513,203236.6520668562,582.7640369946275,40706.40584465978,97921.13081205942,32665.754026198476,130586.88483825789,27549.210418148486,4394.150965790028,42264.39093688983,42264.39093688983,4272.696088909144,46537.08702579897,5223.177339920879,5223.177339920879,0.0,47487.56827681071,0.09528409200070367,0.09975627127686068,0.03246006047544394,0.8978378704332172,105185.96286472188,0.0,inflationary_closure_or_best_bound
2051Q3,2051-09-30,2051,3,2051,157873.89837292297,37306.272724295144,0.015094632227163673,0.01921496163380243,0.022850408612718587,427.29039000000006,4841.987322728898,317.001135515288,3486.530112934334,881.9889240088391,121.14916188289655,35.31798838753735,6.063659804929099,156.04682244299562,0.0,5004.097804976823,5431.388194976823,0.0,203819.41610385082,209250.80429882766,1.3254300201325513,0.01082611867835614,0.1267872107181735,0.13761332939652962,208668.04026183303,582.7640369946275,41842.77265229847,100654.71341441211,33577.656658022985,134232.3700724351,28076.07872084056,4516.818816258883,43631.618109519215,43631.618109519215,4394.150965790028,48025.76907530925,5275.341372533827,5275.341372533827,0.0,48906.95948205304,0.09381420231002709,0.09820649868660435,0.032382229200796454,0.9119387508040319,110190.0606696987,2.9103830456733704e-11,inflationary_closure_or_best_bound
2051Q4,2051-12-31,2051,4,2052,159222.12416610905,37446.26389600992,0.015094632227163673,0.01921496163380243,0.022850408612718587,450.937025,4894.701850072591,325.8505920297743,3516.5311819951544,892.549225070524,123.466919741455,36.30393123568078,6.070944355391532,159.03115931628952,0.0,5059.803953744272,5510.740978744272,0.0,209250.80429882766,214761.54527757192,1.348817235056613,0.011328501673035297,0.12711308758739115,0.13844158926042643,214178.7812405773,582.7640369946275,42995.590067030236,103427.86870847449,34502.76044268165,137930.62915115614,28611.299555281246,4641.262467109668,44402.06723195153,44402.06723195153,4516.818816258883,48918.886048210414,5351.709819427982,5351.709819427982,0.0,49753.77705137951,0.0923988573075813,0.09672228445092997,0.03237441928868423,0.9235540798303923,115249.86462344296,0.0,inflationary_closure_or_best_bound
2052Q1,2052-03-31,2052,1,2052,160637.58745858507,37585.44010062169,0.014949853670766178,0.020776005458570612,0.022850408612718587,450.937025,4948.177336914706,334.82815764699797,3546.9665613474895,903.2570458959368,125.82142494488787,37.30414707939396,6.070944355391532,162.0628073835877,0.0,5116.311088653685,5567.248113653685,0.0,214761.54527757192,220328.7933912256,1.3715892829131904,0.01122868021449236,0.12740009781266795,0.1386287780271603,219746.02935423097,582.7640369946275,44159.926692364395,106228.73399325804,35437.10807219238,141665.84206545042,29153.31100953863,4766.949586877527,46045.01475098185,46045.01475098185,4641.262467109668,50686.27721809152,5405.1853062700975,5405.1853062700975,0.0,51450.20005725195,0.08999941207043485,0.09529287158072976,0.03225002641833465,0.9293689971489538,120366.17571209665,0.0,inflationary_closure_or_best_bound
2052Q2,2052-06-30,2052,2,2052,162065.63402956488,37725.133580227404,0.014949853670766178,0.020776005458570612,0.02253572169058371,450.937025,4944.966978210528,343.89542911678774,3520.390509010141,913.9235447739458,128.44313800512623,38.314357304528116,6.070944355391532,162.87765437095646,0.0,5113.915576936876,5564.852601936876,0.0,220328.7933912256,225893.64599316247,1.3938405100241902,0.011129738335956842,0.12621838325092335,0.1373481215868802,225310.88195616784,582.7640369946275,45323.57177096927,109027.93573058913,36370.90075476324,145398.83648535237,29695.91164387715,4892.562055969027,47238.28229162434,47238.28229162434,4766.949586877527,52005.231878501865,5401.97494756592,5401.97494756592,0.0,52640.25723919026,0.08745191112084862,0.09284153011915025,0.032418986684524344,0.9332558666110728,125480.09128903353,0.0,inflationary_closure_or_best_bound
2052Q3,2052-09-30,2052,3,2052,163506.37574270382,37865.34625737856,0.014949853670766178,0.020776005458570612,0.02253572169058371,450.937025,4926.693690822451,352.9573151664232,3479.1441989923164,924.4368981216256,130.83131101723552,39.32396752485105,6.070944355391532,165.90912885947483,0.0,5098.673764037317,5549.610789037317,0.0,225893.64599316247,231443.25678219978,1.415499889413502,0.011031668286981091,0.12473333203986293,0.13576500032684402,230860.49274520515,582.7640369946275,46483.280581608175,111817.66859435086,37301.53469220568,149119.20328655653,30240.259261900712,5017.749615139709,48637.15462687236,48637.15462687236,4892.562055969027,53529.71668284139,5383.701660177842,5383.701660177842,0.0,54020.85628705021,0.08498634348834531,0.09028450077239707,0.032357768126953894,0.9376264285463702,130578.76505307085,0.0,inflationary_closure_or_best_bound
2052Q4,2052-12-31,2052,4,2053,164959.92545611018,38006.08006177218,0.014949853670767954,0.020776005458570612,0.022535721690584598,462.968345,4905.737479728758,361.98854752927366,3435.3641723723726,934.8274217425039,133.22717555292223,40.3301625316854,6.072401265484019,168.95036363233743,0.0,5080.760244626579,5543.728589626579,0.0,231443.25678219978,236986.98537182636,1.4366336837056826,0.011226201605508824,0.12319986761823275,0.13442606922374156,236404.22133483173,582.7640369946275,47641.06718594794,114602.777502483,38230.62611276772,152833.40361525072,30787.02085650868,5142.729677124371,49728.26616301907,49728.26616301908,5017.749615139709,54746.015778158784,5374.778225994242,5374.778225994242,0.0,55103.04438901332,0.08258320245534163,0.08781003716012933,0.03239789993060941,0.9410816300682182,135659.52529769743,0.0,inflationary_closure_or_best_bound
2053Q1,2053-03-31,2053,1,2053,166390.09001549665,38146.96482258528,0.014910252990658845,0.01992533565251664,0.02253572169058371,462.968345,4881.50798430106,371.0048107105696,3388.405288703494,945.1295290655596,135.63366604155172,41.334689779887114,6.072401265484019,172.00508513551523,0.0,5059.585470702059,5522.553815702059,0.0,236986.98537182636,242509.53918752843,1.4574758578767668,0.011129709586836132,0.12163189454926883,0.13276160413610497,241926.7751505338,582.7640369946275,48793.634489312564,117375.33114215237,39155.52919003823,156530.86033219058,31335.133999929058,5267.146329101569,51378.72345400582,51378.72345400583,5142.729677124371,56521.4531311302,5350.548730566544,5350.548730566544,0.0,56729.27218457237,0.08024711410359318,0.0853985371857227,0.032283733658111075,0.9460061408375046,140719.1107683995,0.0,inflationary_closure_or_best_bound
2053Q2,2053-06-30,2053,2,2053,167832.65377221102,38288.37182920213,0.014910252990658845,0.01992533565251664,0.022725734639350792,462.968345,4854.254779140184,379.98042858552157,3338.4882846552014,955.3963052479926,138.05507203131302,42.33468862015386,6.072401265484019,176.53110336229014,0.0,5036.858283767958,5499.826628767958,0.0,242509.53918752843,248009.3658162964,1.4777181927475467,0.011034046941267068,0.12004477485303133,0.1310788217942984,247426.60177930177,582.7640369946275,49940.331151223,120133.76268389005,40075.721241470426,160209.4839253605,31885.857442162855,5390.929260555415,52255.576688705376,52255.57668870537,5267.146329101569,57522.72301780694,5323.295525405668,5323.295525405668,0.0,57578.872214111034,0.0779718945874172,0.08307893043123624,0.032372177155030914,0.9491619016979791,145755.96905216746,2.9103830456733704e-11,inflationary_closure_or_best_bound
2053Q3,2053-09-30,2053,3,2053,169287.72422443822,38430.303017536,0.014910252990657957,0.01992533565251664,0.022725734639350792,462.968345,4823.867204440409,388.91032884014913,3285.5592355149543,965.5889062139494,140.47913993964218,43.32959393171414,6.072401265484019,179.6336851768511,0.0,5009.573290882744,5472.541635882744,0.0,248009.3658162964,253481.90745217915,1.4973437005752288,0.010939206540131781,0.1183682588642081,0.12930746540433988,252899.14341518452,582.7640369946275,51080.4819938556,122876.44795639868,40990.66045571416,163867.10841211284,32437.547421425592,5514.005587790472,53687.49324228593,53687.493242285935,5390.929260555415,59078.42250284135,5292.907950705893,5292.907950705893,0.0,58980.40119299183,0.07575817548454407,0.08079651789591522,0.032313835083728495,0.9529589853478145,150765.5423430502,0.0,inflationary_closure_or_best_bound
2053Q4,2053-12-31,2053,4,2054,170755.40980234786,38572.760330676436,0.014910252990658845,0.01992533565251664,0.022725734639350792,486.19494,4790.595001807254,397.78925352715055,3229.9466356682155,975.6328263511066,142.90746634891732,44.31881991186592,6.073858175576505,182.74171212045337,0.0,4979.410572103285,5465.605512103285,0.0,253481.90745217915,258947.51296428242,1.5164820444870142,0.011389271720592125,0.11664428266997884,0.12803355439057096,258364.7489272878,582.7640369946275,52218.469215466066,125613.92853906202,41903.86342450343,167517.79196356545,32991.63939051015,5636.848357746108,55508.19833360688,55508.19833360687,5514.005587790472,61022.20392139735,5282.863799982832,5282.863799982832,0.0,60791.06213358971,0.07317527271062493,0.07857618908036156,0.032495010285693716,0.9558709933788269,155744.9529151535,-2.9103830456733704e-11,inflationary_closure_or_best_bound
2054Q1,2054-03-31,2054,1,2054,172226.7084233661,38714.97092715584,0.0148290126082804,0.01979116344579368,0.022725734639350792,486.19494,4727.291983447728,406.65132901544195,3144.3392152638044,985.6489037138405,145.34636677925877,45.30616867538434,6.073858175576505,185.86327102832004,0.0,4919.229112651625,5405.424052651625,0.0,258947.51296428242,264352.93701693404,1.5349125547188889,0.01129197543054333,0.11425008717136302,0.12554206260190637,263770.17297993944,582.7640369946275,53342.82026762186,128318.60668915392,42806.12374807452,171124.73043722846,33544.40313652364,5758.2191385655,57217.164898834315,57217.164898834315,5636.848357746108,62854.01325658042,5219.560781623305,5219.560781623305,0.0,62436.72568045762,0.07062204366696241,0.0759880495678698,0.03240015580776146,0.9601514181815224,160664.18202780513,0.0,inflationary_closure_or_best_bound
2054Q2,2054-06-30,2054,2,2054,173710.68435653928,38857.705827666825,0.014829012608279513,0.01979116344579479,0.022859099804621197,486.19494,4657.82949097527,415.4072128341052,3052.875485878001,995.5462250461302,147.71888089081364,46.2816863262202,6.073858175576505,190.0770158873166,0.0,4853.980365038164,5340.175305038164,0.0,264352.93701693404,269693.1123219722,1.5525418791651873,0.011195510323408552,0.11177160191425928,0.12296711223766783,269110.3482849776,582.7640369946275,54452.20833155616,130987.2906831278,43696.37669141642,174683.66737454422,34096.497875274246,5877.974703602996,58106.556467624876,58106.55646762488,5758.2191385655,63864.775606190386,5150.098289150847,5150.098289150847,0.0,63256.65475677573,0.06809937189631281,0.0734469670708024,0.03248909196484433,0.962874479020341,165518.16239284328,0.0,inflationary_closure_or_best_bound
2054Q3,2054-09-30,2054,3,2054,175207.44683478668,39000.96696522091,0.014829012608281289,0.019791163445792792,0.022859099804621197,486.19494,4582.407435613482,424.0465723819936,2955.6651430353813,1005.3027767253143,150.14872179058307,47.24422168020907,6.073858175576505,193.2054221374354,0.0,4781.686715926495,5267.881655926495,0.0,269693.1123219722,274960.9939778987,1.5693453614284754,0.011099869298556962,0.10916628949990753,0.1202661587984645,274378.2299409041,582.7640369946275,55545.34965158811,133616.8923876703,44573.592076442175,178190.48446411247,34646.419350442105,5995.976474761415,59573.971422605275,59573.971422605275,5877.974703602996,65451.94612620827,5074.67623378906,5074.67623378906,0.0,64648.647656394336,0.0656133242334971,0.07092041283157272,0.03243242667377512,0.9662630546262565,170299.8491087698,0.0,inflationary_closure_or_best_bound
