quarter,quarter_end,calendar_year,calendar_quarter,fiscal_year,nominal_gdp_billions_saar,real_gdp_billions_chained_saar,annual_real_gdp_growth_rate,annual_inflation_rate,annual_tips_reference_inflation_rate,primary_deficit_billions,marketable_interest_excluding_tips_inflation_billions,bills_interest_cost_billions,notes_interest_cost_billions,bonds_interest_cost_billions,tips_real_interest_cost_billions,frns_interest_cost_billions,other_public_debt_interest_billions,tips_inflation_compensation_billions,tips_deflation_floor_cost_billions,modeled_debt_interest_cost_billions,modeled_total_deficit_billions,other_financing_adjustment_billions,treasury_debt_management_adjustment_billions,beginning_debt_held_by_public_billions,debt_held_by_public_billions,debt_held_by_public_gdp_ratio,primary_deficit_gdp_ratio_annualized,modeled_interest_gdp_ratio_annualized,modeled_total_deficit_gdp_ratio_annualized,marketable_debt_billions,other_public_debt_billions,bills_outstanding_billions,notes_outstanding_billions,bonds_outstanding_billions,nominal_fixed_rate_debt_outstanding_billions,tips_outstanding_billions,frns_outstanding_billions,bill_share_of_marketable_debt,weighted_average_remaining_maturity_quarters,principal_maturing_next_four_quarters_billions,principal_maturing_next_eight_quarters_billions,share_marketable_debt_maturing_next_four_quarters,share_marketable_debt_maturing_next_eight_quarters,principal_maturing_billions,principal_refinanced_billions,treasury_buyback_operation_count,treasury_buyback_cash_limit_billions,treasury_buyback_face_value_limit_billions,treasury_buyback_cash_spent_billions,treasury_buyback_face_value_retired_billions,treasury_buyback_premium_or_discount_billions,treasury_buyback_unfilled_cash_limit_billions,treasury_buyback_unfilled_face_value_limit_billions,treasury_buyback_weighted_price_per_dollar_face,treasury_buyback_notes_retired_billions,treasury_buyback_bonds_retired_billions,treasury_buyback_financing_issuance_billions,treasury_buyback_financing_instrument,frn_principal_reset_billions,principal_repriced_or_reset_billions,net_new_borrowing_requirement_billions,genuinely_new_borrowing_billions,debt_repayment_billions,gross_treasury_issuance_billions,new_borrowing_bill_share,new_borrowing_note_share,new_borrowing_bond_share,new_borrowing_tips_share,new_borrowing_frn_share,average_effective_marketable_rate_excluding_tips_inflation,average_effective_debt_cost_rate_including_tips_inflation,average_new_issuance_stated_rate,share_marketable_debt_repriced_since_scenario_start,cumulative_modeled_interest_billions,debt_identity_residual_billions,short_issuance_rate,intermediate_issuance_rate,long_issuance_rate,tips_real_issuance_rate,reference_annual_real_gdp_growth_rate,reference_annual_inflation_rate,reference_primary_deficit_billions,policy_regime,inflation_gap_to_target,output_gap,policy_reaction_rate_adjustment,policy_rate_proxy,iorb_rate,fiscal_risk_premium_basis_points,liquidity_premium_basis_points,reference_short_issuance_rate,reference_intermediate_issuance_rate,reference_long_issuance_rate,reference_tips_real_issuance_rate,shadow_short_issuance_rate,shadow_intermediate_issuance_rate,shadow_long_issuance_rate,shadow_tips_real_issuance_rate,short_yield_suppression_basis_points,intermediate_yield_suppression_basis_points,long_yield_suppression_basis_points,average_nominal_yield_suppression_basis_points,required_fed_purchase_equivalent_gross_issuance_share,rate_bound_binding,required_total_fed_market_absorption_billions,fed_treasury_rollover_billions,required_fed_treasury_purchases_billions,fed_treasury_purchases_billions,unfilled_fed_treasury_purchases_billions,fed_purchase_requirement_covered,fed_purchase_requirement_coverage_ratio,fed_treasury_holdings_billions,fed_reserve_balances_billions,fed_average_treasury_yield,fed_treasury_interest_income_billions,fed_reserve_interest_expense_billions,fed_net_income_billions,fed_remittance_to_treasury_billions,fed_deferred_remittances_billions,consolidated_public_financing_cost_billions,consolidated_public_financing_cost_gdp_ratio_annualized,cumulative_consolidated_public_financing_cost_billions,potential_nominal_gdp_billions_saar,macro_feedback_output_gap,automatic_stabilizer_primary_deficit_billions,private_credit_spread_basis_points,financial_stress_index,supply_inflation_pressure_rate,monetary_tightening_rate_gap,macro_feedback_iterations,macro_feedback_converged,macro_feedback_maximum_change,scenario
2038Q1,2038-03-31,2038,1,2038,47782.692334078834,27286.28008491011,-0.011513362990099418,0.04869922166369865,0.04869922166369865,467.7580109166084,1680.3841414426936,304.50011006176624,985.5494048776702,251.8652131570981,107.61217338764529,30.857239958513688,5.91068424521801,88.00677569977685,0.0,1774.3016013876884,2242.059612304297,0.0,0.0,87185.95490574134,89428.01451804563,1.8715566275085165,0.03915710798765529,0.1485309022758643,0.1876880102635196,88845.250481051,582.7640369946275,18824.647283323637,45283.55453821126,15106.2537953757,60389.80833358696,7598.722999178022,2032.0718649623773,0.21188130126706745,19.588167369580404,23721.68773519828,30616.503949907517,0.2670000659208864,0.3446048470135996,19547.76003891396,19547.76003891396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,1981.9835365295762,21529.743575443536,2154.05283660452,2154.05283660452,0.0,21701.812875518477,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07580573561689814,0.08140309311544158,0.061276516235631816,0.4037153966757012,10318.082384348596,0.0,0.06127547179840708,0.0664941038488052,0.058962735899203436,0.03256273589920354,0.017441798459170377,0.054505881638612586,267.1793405642089,market_functioning,0.028699221663698652,-0.03597093581246742,0.03012547179840708,0.06127547179840708,0.06127547179840708,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.06127547179840708,0.0664941038488052,0.058962735899203436,0.03256273589920354,0.0,0.0,0.0,0.0,0.0,False,0.0,1897.4877247893162,0.0,0.0,0.0,True,1.0,8624.147823485997,8624.147823485997,0.06771668647900415,149.91649340805708,132.1121816858275,17.804311722229585,10.47712195614735,0.0,1756.4972896654588,0.14704046204719334,10307.605262392448,49565.61384832238,-0.03597093581246742,200.57867035239946,200.0,0.0,0.0,0.03012547179840708,14,True,9.655805511708457e-11,market_functioning
2038Q2,2038-06-30,2038,2,2038,48305.046731117036,27273.648805893998,-0.001850382072650647,0.04638598722831606,0.04638598722831606,499.1848551669387,1682.2172364345386,288.37228593106454,998.9269018190527,257.43183913151296,108.60090975500086,28.885299797907646,5.91068424521801,86.62596396028995,0.0,1774.7538846400464,2273.9387398069853,0.0,0.0,89428.01451804563,91701.95325785263,1.8983928070352174,0.0413360415896565,0.1469621917162365,0.18829823330589304,91119.189220858,582.7640369946275,19295.818618194495,46416.9788472217,15484.355634870484,61901.33448209218,7839.102531680852,2082.9335888904548,0.21176459956666854,19.47576612060938,24299.94406937145,32156.28185334771,0.2666830584990431,0.3529035116347024,20061.00586330355,20061.005863303555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2032.0718649623773,22093.077728265933,2187.3127758466953,2187.3127758466953,0.0,22248.31863915025,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07376716838585982,0.07938245724026087,0.056066389170555196,0.42882495289210887,12092.836268988642,1.4551915228366852e-11,0.055858815469978354,0.06243161160248366,0.056254407734989076,0.02985440773498918,0.017441798459170377,0.054505881638612586,269.37037352520224,market_functioning,0.026385987228316057,-0.040573643401848915,0.024708815469978353,0.055858815469978354,0.055858815469978354,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.055858815469978354,0.06243161160248366,0.056254407734989076,0.02985440773498918,0.0,0.0,0.0,0.0,0.0,False,0.0,1898.7118029946848,0.0,0.0,0.0,True,1.0,8624.147823485997,8624.147823485997,0.06515173079170614,145.99967857789682,120.43367046447995,25.56600811341687,25.56600811341687,0.0,1749.1878765266295,0.14484514516781052,12056.793138919078,50347.842123488015,-0.040573643401848915,229.81448164173645,200.0,0.0,0.0,0.024708815469978353,14,True,9.655805511708457e-11,market_functioning
2038Q3,2038-09-30,2038,3,2038,48912.34955848498,27322.808636956863,0.007229381679531022,0.04370001133500169,0.04370001133500169,518.7660180069106,1678.7893991455055,269.46039288397475,1010.4033291099664,262.822776137556,109.2685480059878,26.83435300802059,5.91068424521801,84.27349095992601,0.0,1768.9735743506494,2287.73959235756,0.0,0.0,91701.95325785263,93989.69285021018,1.9215943151090253,0.04242413400211879,0.14466478018893533,0.1870889141910541,93406.92881321555,582.7640369946275,19770.469557832665,47558.773505481215,15865.249760028393,63424.023265509604,8078.265062742169,2134.1709271311092,0.21165956111636408,19.317047533736112,24896.356279262025,33810.51300511735,0.2665365042570546,0.36197007475460125,20482.57422988022,20482.57422988022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2082.9335888904548,22565.507818770675,2203.4661013976342,2203.4661013976342,0.0,22686.040331277854,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.07169085506259851,0.07716187110547369,0.050976326940178264,0.4522761221294613,13861.809843339292,0.0,0.05053184556847022,0.05843638417635256,0.05359092278423501,0.02719092278423511,0.01744179845916949,0.054505881638612586,271.57937428799494,market_functioning,0.02370001133500169,-0.042990282671080904,0.019381845568470217,0.05053184556847022,0.05053184556847022,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.05053184556847022,0.05843638417635256,0.05359092278423501,0.02719092278423511,0.0,0.0,0.0,0.0,0.0,False,0.0,1891.1310992490264,0.0,0.0,0.0,True,1.0,8624.147823485997,8624.147823485997,0.06204330227021972,140.46953932590952,108.94852649401325,31.52101283189627,31.52101283189627,0.0,1737.4525615187533,0.14208702523613298,13794.245700437832,51109.56416931978,-0.042990282671080904,247.18664371891566,200.0,0.0,0.0,0.01938184556847022,14,True,9.655805511708457e-11,market_functioning
2038Q4,2038-12-31,2038,4,2039,49587.69988288727,27424.57054954657,0.014981158732110256,0.04079159250419072,0.04079159250419072,534.4534548095542,1672.537910178453,249.7595786281355,1019.9797227621209,267.9258930501326,110.04043137503663,24.832284363027135,5.922339525957902,81.1503195818632,0.0,1759.610569286274,2294.0640240958282,0.0,0.0,93989.69285021018,96283.75687430601,1.9416862871579483,0.04311177619222417,0.14193927715477817,0.18505105334700234,95700.99283731138,582.7640369946275,20247.15561554851,48705.46373384491,16247.777010616075,64953.240744460985,8314.968526210367,2185.627951091517,0.21156682930100865,19.15160290538621,26253.6099264625,35395.44498650731,0.27432954610087273,0.3698545222689427,20972.69843102743,20972.69843102743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2134.1709271311092,23106.86935815854,2212.913704513965,2212.913704513965,0.0,23185.612135541396,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0696324886308653,0.07488525670960693,0.04616770388555431,0.4748333950798596,15621.420412625566,0.0,0.04554225966128832,0.05469419474596614,0.05109612983064406,0.024696129830644162,0.017441798459170377,0.054505881638613474,280.32405192709604,market_functioning,0.020791592504190718,-0.04356943000435931,0.01439225966128832,0.04554225966128832,0.04554225966128832,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.04554225966128832,0.05469419474596614,0.05109612983064406,0.024696129830644162,0.0,0.0,0.0,0.0,0.0,False,0.0,1889.9663019593684,0.0,0.0,0.0,True,1.0,8624.147823485997,8624.147823485997,0.0585641937734071,133.7676525588998,98.19079488363344,35.57685767526637,35.57685767526637,0.0,1724.033711611008,0.13906946405521603,15518.27941204884,51846.62790850912,-0.04356943000435931,254.12940288245815,0.0,0.0,0.0,0.014392259661288317,14,True,9.655805511708457e-11,market_functioning
2039Q1,2039-03-31,2039,1,2039,50309.573849493514,27566.93460538948,0.0209266998553308,0.03779634369384205,0.03779634369384205,535.083507909728,1664.5237251009912,230.5253046114555,1027.615921086164,272.81230856507943,110.61118757693887,22.959003261353732,5.922339525957902,77.47917849660092,0.0,1747.92524312355,2283.008751033278,0.0,0.0,96283.75687430601,98566.76562533929,1.9592049402010907,0.04254327492500634,0.1389735678026338,0.18151684272764013,97984.00158834466,582.7640369946275,20722.25104966492,49848.32764400829,16629.027830180945,66477.35547418924,8547.481793131912,2236.9132713585964,0.21148606623277427,19.015218175460642,27644.363126954097,37131.22327962329,0.2821313957261614,0.3789518970211164,21534.774894946273,21534.774894946273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2185.627951091517,23720.40284603779,2205.529572536677,2205.529572536677,0.0,23740.30446748295,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06762304393156275,0.07261558127215105,0.04177153218508785,0.49711753446590706,17369.345655749115,0.0,0.04101813625212444,0.05130110218909323,0.04883406812606212,0.022434068126062225,0.017227156981449054,0.053808129052610454,282.6228795094774,market_functioning,0.01779634369384205,-0.04270100539560501,0.009868136252124446,0.04101813625212444,0.04101813625212444,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.04101813625212444,0.05130110218909323,0.04883406812606212,0.022434068126062225,0.0,0.0,0.0,0.0,0.0,False,0.0,1895.4020965561722,0.0,0.0,0.0,True,1.0,8624.147823485997,8624.147823485997,0.05487352814096285,126.26656606628526,88.43661762055277,37.8299484457325,37.8299484457325,0.0,1710.0952946778175,0.13596579448625432,17228.374706726656,52553.66832416241,-0.04270100539560501,252.4606284002507,0.0,0.0,0.0,0.009868136252124442,14,True,9.655805511708457e-11,market_functioning
2039Q2,2039-06-30,2039,2,2039,51222.20835866302,27827.825829094392,0.038396467308969395,0.03482625101970365,0.03482625101970365,511.0641552380025,1655.6161777974269,212.49702925147113,1033.3687456005055,277.5508769597464,110.52157761670999,21.67794836899411,5.922339525957902,73.46656743707373,0.0,1735.0050847604584,2246.069239998461,0.0,0.0,98566.76562533929,100812.83486533775,1.968146983422429,0.03990957606977663,0.13548850315954983,0.17539807922932646,100230.07082834312,582.7640369946275,21190.253665787568,50974.12945438217,17004.586861361913,67978.71631574408,8773.667906497694,2287.4329403137804,0.2114161298167553,18.887477637179057,29070.95997164278,38739.28677297226,0.2900422970011718,0.3865036356136899,22066.280443715328,22066.280443715328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2236.9132713585964,24303.193715073925,2172.6026725613874,2172.6026725613874,0.0,24238.883116276716,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06588157536316182,0.07040933417072287,0.03860176098902043,0.5187806556466019,19104.350740509573,0.0,0.03776403908288844,0.04886052931216622,0.047207019541444115,0.02080701954144422,0.017227156981449054,0.053808129052610454,284.9405588750618,market_functioning,0.01482625101970365,-0.03775886923180609,0.006614039082888438,0.03776403908288844,0.03776403908288844,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03776403908288844,0.04886052931216622,0.047207019541444115,0.02080701954144422,0.0,0.0,0.0,0.0,0.0,False,0.0,1898.6603809451285,0.0,0.0,0.0,True,1.0,8624.147823485997,8624.147823485997,0.05129119626867945,118.3093545709706,81.42066386568311,36.88869070528749,36.88869070528749,0.0,1698.116394055171,0.1326078237130887,18926.491100781826,53232.195881889165,-0.03775886923180609,226.1235963629407,0.0,0.0,0.0,0.006614039082888438,14,True,9.655805511708457e-11,market_functioning
2039Q3,2039-09-30,2039,3,2039,52121.654547893915,28094.586799899345,0.038899388006523816,0.03196766567557328,0.03196766567557328,485.33959951643254,1650.2603716938381,200.05739190278044,1037.5536562379596,282.0126026124618,109.89871869587395,20.73800224476136,5.922339525957902,69.29318812033924,0.0,1725.4758993401351,2210.8154988565675,0.0,0.0,100812.83486533775,103023.65036419431,1.9765997694782926,0.03724667635563719,0.13241911940877607,0.16966579576441326,102440.88632719968,582.7640369946275,21651.56122863245,52083.82600627885,17374.773299236604,69458.59930551545,8993.49589742496,2337.2298956268223,0.2113566370313961,18.72878782907728,30589.020742299424,40516.32823494593,0.29860167984682456,0.3955093487334286,22497.40220220492,22497.40220220492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2287.4329403137804,24784.835142518703,2141.5223107362285,2141.5223107362285,0.0,24638.92451294115,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06434249556503524,0.06846254850962044,0.036198936895101584,0.5389656621233676,20829.826639849707,0.0,0.03526423643600518,0.04698567732700378,0.04595711821800249,0.019557118218002593,0.017227156981449054,0.053808129052610454,287.27724461992796,market_functioning,0.011967665675573277,-0.03267412944847598,0.00411423643600518,0.03526423643600518,0.03526423643600518,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03526423643600518,0.04698567732700378,0.04595711821800249,0.019557118218002593,0.0,0.0,0.0,0.0,0.0,False,0.0,1893.9793396215375,0.0,0.0,0.0,True,1.0,8624.147823485997,8624.147823485997,0.04797673227446052,110.58571466613124,76.03099697661742,34.55471768951382,34.55471768951382,0.0,1690.9211816506213,0.12976726823565093,20617.412282432448,53882.20881364063,-0.03267412944847598,198.0623548965046,0.0,0.0,0.0,0.00411423643600518,14,True,9.655805511708457e-11,market_functioning
2039Q4,2039-12-31,2039,4,2040,52992.12883208384,28357.187830011142,0.03791560830346108,0.029462780208153447,0.029462780208153447,464.37095904147316,1647.5035450910257,190.88144359378438,1040.6181831126753,286.2965748475435,109.63287593909337,20.074467597928912,5.935451716790281,65.52378524836251,0.0,1718.9627820561786,2183.333741097652,0.0,0.0,103023.65036419431,105206.98410529197,1.9853322828124405,0.03505207050752201,0.12975231000838303,0.16480438051590504,104624.22006829733,582.7640369946275,22107.760888287452,53181.23526220694,17740.8607874318,70922.09604963874,9207.887664336662,2386.4754660344856,0.21130633876033478,18.764176360480203,31269.233469345236,41255.23127235954,0.2988718429531239,0.39431817265092783,23732.902030306934,23732.902030306934,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2337.2298956268223,26070.131925933754,2117.809955849289,2117.809955849289,0.0,25850.711986156224,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06260227696768503,0.06674051156135703,0.03466372297346541,0.5655422138814034,22548.789421905887,0.0,0.033356000041741954,0.04555450003130636,0.045003000020870876,0.018603000020870977,0.017227156981449054,0.053808129052610454,293.9442834983906,market_functioning,0.009462780208153446,-0.027792813329502897,0.0022060000417419507,0.033356000041741954,0.033356000041741954,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.033356000041741954,0.04555450003130636,0.045003000020870876,0.018603000020870977,0.0,0.0,0.0,0.0,0.0,False,0.0,1956.297072093518,0.0,0.0,0.0,True,1.0,8624.147823485997,8624.147823485997,0.044956816376757004,103.43960780568976,71.91676879004693,31.52283901564283,31.52283901564283,0.0,1687.4399430405358,0.1273728744423555,22304.852225472983,54507.03261468903,-0.027792813329502897,170.42667554308255,0.0,0.0,0.0,0.0022060000417419533,14,True,9.655805511708457e-11,market_functioning
2040Q1,2040-03-31,2040,1,2040,53833.32597700992,28613.916254782096,0.03670828105029145,0.02731307683708182,0.02731307683708182,440.5956244280182,1637.3064187410318,184.35661827813436,1033.6765793166821,290.41138824076796,109.21988381464466,19.641949090801752,5.935451716790281,62.24002707650425,0.0,1705.4818975343264,2146.0775219623447,0.0,0.0,105206.98410529197,107353.06162725431,1.9941747918956476,0.03273775984907038,0.1267231304461976,0.159460890295268,106770.29759025968,582.7640369946275,22556.642504561667,54261.04062832188,18101.07575015909,72362.11637848098,9416.607634583354,2434.931072633698,0.21126327277952103,18.81254433456971,32062.65321920156,42089.367474717124,0.30029562474617033,0.39420483434670883,24310.752536458862,24310.752536458866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2386.4754660344856,26697.22800249335,2083.8374948858404,2083.8374948858404,0.0,26394.590031344705,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.06096314597872952,0.0648429155930358,0.033259774886977705,0.5919635867879889,24254.271319440213,0.0,0.03192210520553144,0.04447907890414848,0.044286052602765615,0.01788605260276572,0.017609093307503265,0.053565008463151154,296.3548052568487,market_functioning,0.007313076837081819,-0.023262809772603615,0.0007721052055314355,0.03192210520553144,0.03192210520553144,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03192210520553144,0.04447907890414848,0.044286052602765615,0.01788605260276572,0.0,0.0,0.0,0.0,0.0,False,0.0,1963.6502689090094,0.0,0.0,0.0,True,1.0,8624.147823485997,8624.147823485997,0.04229349251717587,96.92855752661714,68.82523853234375,28.103318994273394,28.103318994273394,0.0,1677.378578540053,0.12463495785167686,23982.230804013037,55115.46659186477,-0.023262809772603615,144.2408191711695,0.0,0.0,0.0,0.0007721052055314377,14,True,9.655805511708457e-11,market_functioning
2040Q2,2040-06-30,2040,2,2040,54638.65050018726,28859.726902675568,0.03480772302564472,0.02549924650057001,0.02549924650057001,418.87049571943214,1627.3041400521229,180.01387877854492,1024.9596766639543,294.36646701883956,108.56377351574697,19.40034407503591,5.935451716790281,59.463479804808884,0.0,1692.7030715737221,2111.573567293154,0.0,0.0,107353.06162725431,109464.63519454746,2.003428602142586,0.030664776079562698,0.12391983008935559,0.15458460616891828,108881.87115755283,582.7640369946275,22998.689686794012,55324.405449123275,18455.80627040889,73780.21171953216,9620.320831427982,2482.6489197986753,0.21122606952184672,18.888207628712713,32682.864260910876,42730.869786628486,0.3001680988161798,0.39245164812420075,24858.023994844127,24858.023994844123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2434.931072633698,27292.955067477822,2052.1100874883455,2052.1100874883455,0.0,26910.134082332468,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.05943693749540505,0.06307050943553104,0.03228568693728939,0.6180803042254227,25946.974391013937,0.0,0.03087005052106363,0.04369003789079762,0.04376002526053171,0.017360025260531816,0.017609093307503265,0.053565008463151154,298.7850947586317,market_functioning,0.005499246500570008,-0.019161747828518382,-0.0002799494789363715,0.03087005052106363,0.03087005052106363,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03087005052106363,0.04369003789079762,0.04376002526053171,0.017360025260531816,0.0,0.0,0.0,0.0,0.0,False,0.0,1968.9161405124032,0.0,0.0,0.0,True,1.0,8624.147823485997,8624.147823485997,0.04000868358988829,91.18633285990589,66.55696975303341,24.629363106872475,24.629363106872475,0.0,1668.0737084668497,0.12211675751114189,25650.30451247989,55706.0762865055,-0.019161747828518382,120.08540096080044,0.0,0.0,0.0,-0.0002799494789363713,14,True,9.655805511708457e-11,market_functioning
2040Q3,2040-09-30,2040,3,2040,55408.697562836154,29093.494941498368,0.03279639368466647,0.023993492984202395,0.023993492984202395,399.5196243156913,1618.0754504147253,177.49267813739905,1014.7613678244498,298.73408695199106,107.76949180735014,19.31782569353438,5.935451716790281,57.19420872034583,0.0,1681.2051108518615,2080.724735167553,0.0,0.0,109464.63519454746,111545.35992971502,2.013138096292864,0.02884165424481358,0.12136759640995302,0.1502092506547666,110962.59589272039,582.7640369946275,23434.580515863483,56372.9608793416,18805.596489152238,75178.55736849384,9819.755803760923,2529.7022046021507,0.21119351370006015,18.965368930718842,33377.01197407938,43343.48528079282,0.3007951616988897,0.39061347593830337,25361.86420459774,25361.86420459774,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,2482.6489197986753,27844.513124396413,2023.530526447207,2023.530526447207,0.0,27385.394731044948,0.2154110468670722,0.5181811771623273,0.1728613500867164,0.0702933619006643,0.0232530639832198,0.0580055056008981,0.0614337263487488,0.031560029550570766,0.6436486304337606,27628.179501865798,1.4551915228366852e-11,0.03012453885763422,0.04313090414322556,0.04338726942881701,0.01698726942881711,0.017609093307503265,0.053565008463151154,301.23531411124793,market_functioning,0.0039934929842023945,-0.015522424564197567,-0.0010254611423657816,0.03012453885763422,0.03012453885763422,0.0,0.0,0.03115,0.0438999999999999,0.0438999999999999,0.0175,0.03012453885763422,0.04313090414322556,0.04338726942881701,0.01698726942881711,0.0,0.0,0.0,0.0,0.0,False,0.0,1971.1549123372506,0.0,0.0,0.0,True,1.0,8624.147823485997,8624.147823485997,0.03807763993744923,86.26020037556874,64.94961905564638,21.310581319922363,21.310581319922363,0.0,1659.894529531939,0.1198291678052557,27310.199042011827,56282.33587576457,-0.015522424564197567,98.28431020444341,0.0,0.0,0.0,-0.0010254611423657807,14,True,9.655805511708457e-11,market_functioning
